date,strategy_id,trader_id,trades_executed,eur_acc_val,usd_acc_val,gbp_acc_val,jpy_acc_val,chf_acc_val,aud_acc_val,cad_acc_val,nok_acc_val,sek_acc_val,cny_acc_val,mxn_acc_val
2026-03-24,momentum-T4-size5,combinator-standard,4,101.3254,135.6946,81.4796,13500.0173,68.0342,197.6443,171.1856,1530.5626,763.4511,963.9478,1809.0285
2026-03-24,momentum-T4-size10,combinator-standard,4,101.8631,149.0841,75.6248,9762.6908,50.6194,222.0977,175.2231,1862.9639,543.205,1098.1087,1604.9714
2026-03-24,momentum-T4-size25,combinator-standard,4,100.5584,170.1281,58.8665,3408.992,20.789,269.381,167.6646,2556.815,190.2946,1417.7569,1101.8103
2026-03-24,momentum-T4-size50,combinator-standard,4,94.5854,173.5295,36.4048,506.9161,4.7646,306.8374,133.0993,3196.4323,29.94,1762.9733,593.7926
2026-03-24,momentum-T6-size5,combinator-standard,6,100.7793,143.812,80.066,12149.394,64.951,205.6298,173.3761,1641.7392,637.5107,1006.7259,1721.8773
2026-03-24,momentum-T6-size10,combinator-standard,6,99.9214,161.5099,72.5191,7787.3905,46.5199,234.9462,174.7107,2036.3307,377.9102,1168.7685,1462.4238
2026-03-24,momentum-T6-size25,combinator-standard,6,92.4207,183.645,51.2979,1822.3744,18.1795,289.0973,150.1591,2797.1442,75.4746,1523.7597,914.8106
2026-03-24,momentum-T6-size50,combinator-standard,6,76.0123,180.1243,26.5316,132.3209,5.0607,334.6953,95.5006,3487.4426,4.4193,1864.607,499.0598
2026-03-24,haiku-T1-size20,haiku-only,1,100.0,135.9172,82.4158,11780.0851,74.8053,221.2422,178.9039,1617.6695,419.8145,1039.2708,1754.4792
2026-03-24,haiku-T1-size40,haiku-only,1,100.0,150.7196,74.7221,6513.7482,58.8665,261.0942,184.9735,1937.444,152.8176,1219.3299,1496.5505
2026-03-24,haiku-T1-size60,haiku-only,1,100.0,163.1303,65.6823,3318.7827,45.2232,295.5774,184.5062,2102.9825,50.7915,1358.9578,1259.1175
2026-03-24,haiku-T1-size80,haiku-only,1,100.0,173.8897,56.3542,1598.0099,34.0632,327.5785,180.8187,2177.2309,15.1244,1463.8846,1042.1802
2026-03-25,momentum-T1-size5,combinator-standard,1,100.0,121.5484,85.8473,16135.1504,84.7783,173.5734,163.8444,1357.1992,965.9357,861.8409,1911.9644
2026-03-25,momentum-T1-size10,combinator-standard,1,100.0,125.2197,84.1292,14225.0224,78.5899,180.3442,166.1144,1568.3763,872.3662,907.0973,1796.4988
2026-03-25,momentum-T1-size25,combinator-standard,1,100.0,135.9808,77.7887,9617.8514,62.1549,200.2232,172.1652,2099.7349,637.7991,1021.6081,1481.2817
2026-03-25,momentum-T1-size50,combinator-standard,1,100.0,153.0733,65.1439,4772.9372,40.9375,231.9103,179.8796,2708.5479,368.302,1152.5429,1050.2667
2026-03-25,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,84.3491,14969.407,79.087,183.3615,167.0594,1428.6284,884.4265,907.3322,1916.4035
2026-03-25,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,81.0842,12181.0954,68.3404,198.4031,170.9911,1700.0282,730.3771,993.0159,1794.7122
2026-03-25,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,70.2739,6322.8303,43.5698,235.6218,174.9932,2360.9635,404.8371,1202.6019,1420.6531
2026-03-25,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,52.3486,1910.2182,19.6968,278.9178,165.7273,3102.6782,142.8701,1425.4384,868.488
2026-03-25,momentum-T4-size5,combinator-standard,4,101.8318,135.6946,82.4838,13178.9858,68.0342,197.6443,171.1856,1530.5626,758.0459,963.9478,1820.5225
2026-03-25,momentum-T4-size10,combinator-standard,4,102.5831,149.0841,77.0672,9302.0644,50.6194,222.0977,175.2231,1862.9639,535.5132,1098.1087,1621.4421
2026-03-25,momentum-T4-size25,combinator-standard,4,101.1549,170.1281,60.1273,3016.4397,20.789,269.381,167.6646,2556.815,183.5582,1417.7569,1115.7873
2026-03-25,momentum-T4-size50,combinator-standard,4,94.7475,173.5295,36.789,394.8071,4.7646,306.8374,133.0993,3196.4323,27.8202,1762.9733,597.7504
2026-03-25,momentum-T6-size5,combinator-standard,6,101.235,144.2245,80.9418,11794.4769,64.951,205.6298,173.3761,1641.7392,629.3922,1006.7259,1739.028
2026-03-25,momentum-T6-size10,combinator-standard,6,100.4957,162.0261,73.6073,7337.3793,46.5199,234.9462,174.7107,2036.3307,368.3156,1168.7685,1483.5743
2026-03-25,momentum-T6-size25,combinator-standard,6,92.7396,183.9254,51.8982,1567.6557,18.1795,289.0973,150.1591,2797.1442,70.7297,1523.7597,926.1967
2026-03-25,momentum-T6-size50,combinator-standard,6,76.0546,180.1601,26.6128,97.3219,5.0607,334.6953,95.5006,3487.4426,3.8725,1864.607,500.5345
2026-03-25,haiku-T1-size20,haiku-only,1,100.0,135.9172,84.9653,11233.2535,74.8053,221.2422,178.9039,1617.6695,419.8145,1039.2708,1754.4792
2026-03-25,haiku-T1-size40,haiku-only,1,100.0,150.7196,77.5415,5909.0118,58.8665,261.0942,184.9735,1937.444,152.8176,1219.3299,1496.5505
2026-03-25,haiku-T1-size60,haiku-only,1,100.0,163.1303,67.8371,2856.609,45.2232,295.5774,184.5062,2102.9825,50.7915,1358.9578,1259.1175
2026-03-25,haiku-T1-size80,haiku-only,1,100.0,173.8897,57.7376,1301.2914,34.0632,327.5785,180.8187,2177.2309,15.1244,1463.8846,1042.1802
2026-03-26,momentum-T1-size5,combinator-standard,1,100.0,121.5484,85.8473,16135.1504,84.7783,173.5734,163.8444,1357.1992,956.7352,861.8409,1929.3229
2026-03-26,momentum-T1-size10,combinator-standard,1,100.0,125.2197,84.1292,14225.0224,78.5899,180.3442,166.1144,1568.3763,855.7476,907.0973,1827.8529
2026-03-26,momentum-T1-size25,combinator-standard,1,100.0,135.9808,77.7887,9617.8514,62.1549,200.2232,172.1652,2099.7349,607.4239,1021.6081,1538.5902
2026-03-26,momentum-T1-size50,combinator-standard,1,100.0,153.0733,65.1439,4772.9372,40.9375,231.9103,179.8796,2708.5479,333.2212,1152.5429,1116.4532
2026-03-26,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,84.3491,14969.407,79.087,183.3615,168.2786,1428.6284,867.689,907.3322,1932.2973
2026-03-26,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,81.0842,12181.0954,68.3404,198.4031,172.9855,1700.0282,702.8649,993.0159,1820.963
2026-03-26,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,70.2739,6322.8303,43.5698,235.6218,177.6763,2360.9635,367.262,1202.6019,1457.0291
2026-03-26,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,52.3486,1910.2182,19.6968,278.9178,167.5264,3102.6782,116.9948,1425.4384,894.1628
2026-03-26,momentum-T4-size5,combinator-standard,4,101.8318,135.6946,82.4838,13063.2084,68.0342,197.6443,172.2306,1537.3263,737.1259,963.9478,1846.9622
2026-03-26,momentum-T4-size10,combinator-standard,4,102.5831,149.0841,77.0672,9138.6271,50.6194,222.0977,176.6854,1872.3377,506.2301,1098.1087,1658.7825
2026-03-26,momentum-T4-size25,combinator-standard,4,101.1549,170.1281,60.1273,2883.9426,20.789,269.381,168.8812,2564.3873,159.161,1417.7569,1146.9488
2026-03-26,momentum-T4-size50,combinator-standard,4,94.7475,173.5295,36.789,360.1233,4.7646,306.8374,133.4496,3198.5042,20.7677,1762.9733,606.5896
2026-03-26,momentum-T6-size5,combinator-standard,6,101.235,144.2245,80.9418,11494.7,64.951,205.6298,175.1241,1653.0216,612.0227,1006.7259,1761.8092
2026-03-26,momentum-T6-size10,combinator-standard,6,100.4957,162.0261,73.6073,6967.5799,46.5199,234.9462,176.802,2049.704,348.1752,1168.7685,1511.0839
2026-03-26,momentum-T6-size25,combinator-standard,6,92.7396,183.9254,51.8982,1375.1785,18.1795,289.0973,151.1922,2803.5661,61.3288,1523.7597,940.175
2026-03-26,momentum-T6-size50,combinator-standard,6,76.0546,180.1601,26.6128,74.4432,5.0607,334.6953,95.6162,3488.1271,2.8908,1864.607,502.1769
2026-03-26,haiku-T1-size20,haiku-only,1,100.0,135.9172,84.9653,11233.2535,74.8053,221.2422,178.9039,1617.6695,395.8683,1039.2708,1799.6583
2026-03-26,haiku-T1-size40,haiku-only,1,100.0,150.7196,77.5415,5909.0118,58.8665,261.0942,184.9735,1937.444,135.3842,1219.3299,1529.442
2026-03-26,haiku-T1-size60,haiku-only,1,100.0,163.1303,67.8371,2856.609,45.2232,295.5774,184.5062,2102.9825,42.1001,1358.9578,1275.5155
2026-03-26,haiku-T1-size80,haiku-only,1,100.0,173.8897,57.7376,1301.2914,34.0632,327.5785,180.8187,2177.2309,11.6736,1463.8846,1048.6908
2026-03-27,momentum-T1-size5,combinator-standard,1,100.0,121.5484,85.8473,16135.1504,84.7783,173.5734,163.8444,1370.6442,943.5466,861.8409,1929.3229
2026-03-27,momentum-T1-size10,combinator-standard,1,100.0,125.2197,84.1292,14225.0224,78.5899,180.3442,166.1144,1592.428,832.1546,907.0973,1827.8529
2026-03-27,momentum-T1-size25,combinator-standard,1,100.0,135.9808,77.7887,9617.8514,62.1549,200.2232,172.1652,2142.4157,565.5572,1021.6081,1538.5902
2026-03-27,momentum-T1-size50,combinator-standard,1,100.0,153.0733,65.1439,4772.9372,40.9375,231.9103,179.8796,2755.3756,287.2867,1152.5429,1116.4532
2026-03-27,momentum-T2-size5,combinator-standard,2,99.9798,123.2132,84.3491,14800.7018,79.087,183.3615,168.2786,1450.9914,855.7279,907.3322,1932.2973
2026-03-27,momentum-T2-size10,combinator-standard,2,99.7952,128.0264,81.0842,11906.5335,68.3404,198.4031,172.9855,1736.3332,683.4869,993.0159,1820.963
2026-03-27,momentum-T2-size25,combinator-standard,2,98.3643,139.6936,70.2739,5966.5388,43.5698,235.6218,177.6763,2408.2461,341.9485,1202.6019,1457.0291
2026-03-27,momentum-T2-size50,combinator-standard,2,93.6394,152.8176,52.3486,1694.9366,19.6968,278.9178,167.5264,3132.0964,100.8671,1425.4384,894.1628
2026-03-27,momentum-T4-size5,combinator-standard,4,101.8318,136.3479,82.4838,12915.986,68.0342,197.6443,172.2306,1556.5596,713.5633,963.9478,1860.5148
2026-03-27,momentum-T4-size10,combinator-standard,4,102.5831,149.9601,77.0672,8932.6424,50.6194,222.0977,176.6854,1898.9824,474.2075,1098.1087,1677.1372
2026-03-27,momentum-T4-size25,combinator-standard,4,101.1549,170.7674,60.1273,2721.4324,20.789,269.381,168.8812,2585.3667,134.7846,1417.7569,1160.7622
2026-03-27,momentum-T4-size50,combinator-standard,4,94.7475,173.6759,36.789,319.5374,4.7646,306.8374,133.4496,3203.8692,14.7417,1762.9733,609.9276
2026-03-27,momentum-T6-size5,combinator-standard,6,101.235,144.767,81.3254,11365.1547,64.951,205.6298,175.8612,1669.4312,582.5388,1006.7259,1773.0617
2026-03-27,momentum-T6-size10,combinator-standard,6,100.4957,162.6286,74.026,6810.5306,46.5199,234.9462,177.6136,2068.9565,315.2744,1168.7685,1523.7079
2026-03-27,momentum-T6-size25,combinator-standard,6,92.7396,184.1717,52.0606,1297.6872,18.1795,289.0973,151.5153,2812.5465,47.6611,1523.7597,945.4977
2026-03-27,momentum-T6-size50,combinator-standard,6,76.0546,180.1805,26.6251,66.0535,5.0607,334.6953,95.6417,3489.039,1.7215,1864.607,502.6415
2026-03-27,haiku-T1-size20,haiku-only,1,100.0,135.9172,84.9653,11233.2535,74.8053,221.2422,178.9039,1650.2534,363.9059,1039.2708,1799.6583
2026-03-27,haiku-T1-size40,haiku-only,1,100.0,150.7196,77.5415,5909.0118,58.8665,261.0942,184.9735,1959.7309,113.5224,1219.3299,1529.442
2026-03-27,haiku-T1-size60,haiku-only,1,100.0,163.1303,67.8371,2856.609,45.2232,295.5774,184.5062,2113.3783,31.9026,1358.9578,1275.5155
2026-03-27,haiku-T1-size80,haiku-only,1,100.0,173.8897,57.7376,1301.2914,34.0632,327.5785,180.8187,2181.0743,7.9035,1463.8846,1048.6908
2026-03-28,momentum-T1-size5,combinator-standard,0,100.0,121.5484,85.8473,16135.1504,84.7783,173.5734,163.8444,1370.6442,943.5466,861.8409,1929.3229
2026-03-28,momentum-T1-size10,combinator-standard,0,100.0,125.2197,84.1292,14225.0224,78.5899,180.3442,166.1144,1592.428,832.1546,907.0973,1827.8529
2026-03-28,momentum-T1-size25,combinator-standard,0,100.0,135.9808,77.7887,9617.8514,62.1549,200.2232,172.1652,2142.4157,565.5572,1021.6081,1538.5902
2026-03-28,momentum-T1-size50,combinator-standard,0,100.0,153.0733,65.1439,4772.9372,40.9375,231.9103,179.8796,2755.3756,287.2867,1152.5429,1116.4532
2026-03-28,momentum-T2-size5,combinator-standard,0,99.9798,123.2132,84.3491,14800.7018,79.087,183.3615,168.2786,1450.9914,855.7279,907.3322,1932.2973
2026-03-28,momentum-T2-size10,combinator-standard,0,99.7952,128.0264,81.0842,11906.5335,68.3404,198.4031,172.9855,1736.3332,683.4869,993.0159,1820.963
2026-03-28,momentum-T2-size25,combinator-standard,0,98.3643,139.6936,70.2739,5966.5388,43.5698,235.6218,177.6763,2408.2461,341.9485,1202.6019,1457.0291
2026-03-28,momentum-T2-size50,combinator-standard,0,93.6394,152.8176,52.3486,1694.9366,19.6968,278.9178,167.5264,3132.0964,100.8671,1425.4384,894.1628
2026-03-28,momentum-T4-size5,combinator-standard,0,101.8318,136.3479,82.4838,12915.986,68.0342,197.6443,172.2306,1556.5596,713.5633,963.9478,1860.5148
2026-03-28,momentum-T4-size10,combinator-standard,0,102.5831,149.9601,77.0672,8932.6424,50.6194,222.0977,176.6854,1898.9824,474.2075,1098.1087,1677.1372
2026-03-28,momentum-T4-size25,combinator-standard,0,101.1549,170.7674,60.1273,2721.4324,20.789,269.381,168.8812,2585.3667,134.7846,1417.7569,1160.7622
2026-03-28,momentum-T4-size50,combinator-standard,0,94.7475,173.6759,36.789,319.5374,4.7646,306.8374,133.4496,3203.8692,14.7417,1762.9733,609.9276
2026-03-28,momentum-T6-size5,combinator-standard,0,101.235,144.767,81.3254,11365.1547,64.951,205.6298,175.8612,1669.4312,582.5388,1006.7259,1773.0617
2026-03-28,momentum-T6-size10,combinator-standard,0,100.4957,162.6286,74.026,6810.5306,46.5199,234.9462,177.6136,2068.9565,315.2744,1168.7685,1523.7079
2026-03-28,momentum-T6-size25,combinator-standard,0,92.7396,184.1717,52.0606,1297.6872,18.1795,289.0973,151.5153,2812.5465,47.6611,1523.7597,945.4977
2026-03-28,momentum-T6-size50,combinator-standard,0,76.0546,180.1805,26.6251,66.0535,5.0607,334.6953,95.6417,3489.039,1.7215,1864.607,502.6415
2026-03-28,haiku-T1-size20,haiku-only,0,100.0,135.9172,84.9653,11233.2535,74.8053,221.2422,178.9039,1650.2534,363.9059,1039.2708,1799.6583
2026-03-28,haiku-T1-size40,haiku-only,0,100.0,150.7196,77.5415,5909.0118,58.8665,261.0942,184.9735,1959.7309,113.5224,1219.3299,1529.442
2026-03-28,haiku-T1-size60,haiku-only,0,100.0,163.1303,67.8371,2856.609,45.2232,295.5774,184.5062,2113.3783,31.9026,1358.9578,1275.5155
2026-03-28,haiku-T1-size80,haiku-only,0,100.0,173.8897,57.7376,1301.2914,34.0632,327.5785,180.8187,2181.0743,7.9035,1463.8846,1048.6908
2026-03-30,momentum-T1-size5,combinator-standard,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1147.6426,1089.4483,777.8814,2083.6979
2026-03-30,momentum-T1-size10,combinator-standard,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1173.2419,1089.4483,759.5811,2083.6979
2026-03-30,momentum-T1-size25,combinator-standard,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1250.0399,1089.4483,704.6804,2083.6979
2026-03-30,momentum-T1-size50,combinator-standard,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1378.0365,1089.4483,613.1793,2083.6979
2026-03-30,momentum-T2-size5,combinator-standard,2,100.0,115.1689,86.8091,18400.7608,93.517,167.7507,159.9736,1147.6426,1089.4483,764.1985,2083.6979
2026-03-30,momentum-T2-size10,combinator-standard,2,100.0,115.1689,86.8091,18400.7608,95.0117,167.7507,159.9736,1173.2419,1089.4483,732.859,2083.6979
2026-03-30,momentum-T2-size25,combinator-standard,2,100.0,115.1689,86.8091,18400.7608,99.053,167.7507,159.9736,1250.0399,1089.4483,642.7038,2083.6979
2026-03-30,momentum-T2-size50,combinator-standard,2,100.0,115.1689,86.8091,18400.7608,104.3125,167.7507,159.9736,1378.0365,1089.4483,505.3211,2083.6979
2026-03-30,momentum-T4-size5,combinator-standard,4,100.0,115.1689,85.6189,18697.1205,93.517,167.7507,159.9736,1162.912,1089.4483,751.2797,2083.6979
2026-03-30,momentum-T4-size10,combinator-standard,4,100.0,115.1689,84.4288,18969.1732,95.0117,167.7507,159.9736,1203.7807,1089.4483,708.081,2083.6979
2026-03-30,momentum-T4-size25,combinator-standard,4,100.0,115.1689,80.8583,19646.9785,99.053,167.7507,159.9736,1326.3868,1089.4483,588.3793,2083.6979
2026-03-30,momentum-T4-size50,combinator-standard,4,100.0,115.1689,74.9076,20360.4195,104.3125,167.7507,159.9736,1530.7303,1089.4483,419.8966,2083.6979
2026-03-30,momentum-T6-size5,combinator-standard,6,101.2242,115.1689,85.6189,18697.1205,93.517,167.7507,161.6609,1162.912,1089.4483,733.0004,2083.6979
2026-03-30,momentum-T6-size10,combinator-standard,6,102.3075,115.1689,84.4288,18969.1732,95.0117,167.7507,163.112,1203.7807,1089.4483,673.8358,2083.6979
2026-03-30,momentum-T6-size25,combinator-standard,6,104.7936,115.1689,80.8583,19646.9785,99.053,167.7507,166.2307,1326.3868,1089.4483,518.5553,2083.6979
2026-03-30,momentum-T6-size50,combinator-standard,6,106.8419,115.1689,74.9076,20360.4195,104.3125,167.7507,168.2799,1530.7303,1089.4483,323.3678,2083.6979
2026-03-30,haiku-T1-size20,haiku-only,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1241.1244,1089.4483,711.0539,2083.6979
2026-03-30,haiku-T1-size40,haiku-only,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1360.2056,1089.4483,625.9261,2083.6979
2026-03-30,haiku-T1-size60,haiku-only,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1479.2867,1089.4483,540.7984,2083.6979
2026-03-30,haiku-T1-size80,haiku-only,1,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1598.3678,1089.4483,455.6707,2083.6979
2026-03-31,momentum-T1-size5,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1147.6426,1089.4483,777.8814,2083.6979
2026-03-31,momentum-T1-size10,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1173.2419,1089.4483,759.5811,2083.6979
2026-03-31,momentum-T1-size25,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1250.0399,1089.4483,704.6804,2083.6979
2026-03-31,momentum-T1-size50,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1378.0365,1089.4483,613.1793,2083.6979
2026-03-31,momentum-T2-size5,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,93.517,167.7507,159.9736,1147.6426,1089.4483,764.1985,2083.6979
2026-03-31,momentum-T2-size10,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,95.0117,167.7507,159.9736,1173.2419,1089.4483,732.859,2083.6979
2026-03-31,momentum-T2-size25,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,99.053,167.7507,159.9736,1250.0399,1089.4483,642.7038,2083.6979
2026-03-31,momentum-T2-size50,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,104.3125,167.7507,159.9736,1378.0365,1089.4483,505.3211,2083.6979
2026-03-31,momentum-T4-size5,combinator-standard,0,100.0,115.1689,85.6189,18697.1205,93.517,167.7507,159.9736,1162.912,1089.4483,751.2797,2083.6979
2026-03-31,momentum-T4-size10,combinator-standard,0,100.0,115.1689,84.4288,18969.1732,95.0117,167.7507,159.9736,1203.7807,1089.4483,708.081,2083.6979
2026-03-31,momentum-T4-size25,combinator-standard,0,100.0,115.1689,80.8583,19646.9785,99.053,167.7507,159.9736,1326.3868,1089.4483,588.3793,2083.6979
2026-03-31,momentum-T4-size50,combinator-standard,0,100.0,115.1689,74.9076,20360.4195,104.3125,167.7507,159.9736,1530.7303,1089.4483,419.8966,2083.6979
2026-03-31,momentum-T6-size5,combinator-standard,0,101.2242,115.1689,85.6189,18697.1205,93.517,167.7507,161.6609,1162.912,1089.4483,733.0004,2083.6979
2026-03-31,momentum-T6-size10,combinator-standard,0,102.3075,115.1689,84.4288,18969.1732,95.0117,167.7507,163.112,1203.7807,1089.4483,673.8358,2083.6979
2026-03-31,momentum-T6-size25,combinator-standard,0,104.7936,115.1689,80.8583,19646.9785,99.053,167.7507,166.2307,1326.3868,1089.4483,518.5553,2083.6979
2026-03-31,momentum-T6-size50,combinator-standard,0,106.8419,115.1689,74.9076,20360.4195,104.3125,167.7507,168.2799,1530.7303,1089.4483,323.3678,2083.6979
2026-03-31,haiku-T1-size20,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1241.1244,1089.4483,711.0539,2083.6979
2026-03-31,haiku-T1-size40,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1360.2056,1089.4483,625.9261,2083.6979
2026-03-31,haiku-T1-size60,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1479.2867,1089.4483,540.7984,2083.6979
2026-03-31,haiku-T1-size80,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1598.3678,1089.4483,455.6707,2083.6979
2026-04-01,momentum-T1-size5,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1147.6426,1089.4483,777.8814,2083.6979
2026-04-01,momentum-T1-size10,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1173.2419,1089.4483,759.5811,2083.6979
2026-04-01,momentum-T1-size25,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1250.0399,1089.4483,704.6804,2083.6979
2026-04-01,momentum-T1-size50,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1378.0365,1089.4483,613.1793,2083.6979
2026-04-01,momentum-T2-size5,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,93.517,167.7507,159.9736,1147.6426,1089.4483,764.1985,2083.6979
2026-04-01,momentum-T2-size10,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,95.0117,167.7507,159.9736,1173.2419,1089.4483,732.859,2083.6979
2026-04-01,momentum-T2-size25,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,99.053,167.7507,159.9736,1250.0399,1089.4483,642.7038,2083.6979
2026-04-01,momentum-T2-size50,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,104.3125,167.7507,159.9736,1378.0365,1089.4483,505.3211,2083.6979
2026-04-01,momentum-T4-size5,combinator-standard,0,100.0,115.1689,85.6189,18697.1205,93.517,167.7507,159.9736,1162.912,1089.4483,751.2797,2083.6979
2026-04-01,momentum-T4-size10,combinator-standard,0,100.0,115.1689,84.4288,18969.1732,95.0117,167.7507,159.9736,1203.7807,1089.4483,708.081,2083.6979
2026-04-01,momentum-T4-size25,combinator-standard,0,100.0,115.1689,80.8583,19646.9785,99.053,167.7507,159.9736,1326.3868,1089.4483,588.3793,2083.6979
2026-04-01,momentum-T4-size50,combinator-standard,0,100.0,115.1689,74.9076,20360.4195,104.3125,167.7507,159.9736,1530.7303,1089.4483,419.8966,2083.6979
2026-04-01,momentum-T6-size5,combinator-standard,0,101.2242,115.1689,85.6189,18697.1205,93.517,167.7507,161.6609,1162.912,1089.4483,733.0004,2083.6979
2026-04-01,momentum-T6-size10,combinator-standard,0,102.3075,115.1689,84.4288,18969.1732,95.0117,167.7507,163.112,1203.7807,1089.4483,673.8358,2083.6979
2026-04-01,momentum-T6-size25,combinator-standard,0,104.7936,115.1689,80.8583,19646.9785,99.053,167.7507,166.2307,1326.3868,1089.4483,518.5553,2083.6979
2026-04-01,momentum-T6-size50,combinator-standard,0,106.8419,115.1689,74.9076,20360.4195,104.3125,167.7507,168.2799,1530.7303,1089.4483,323.3678,2083.6979
2026-04-01,haiku-T1-size20,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1241.1244,1089.4483,711.0539,2083.6979
2026-04-01,haiku-T1-size40,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1360.2056,1089.4483,625.9261,2083.6979
2026-04-01,haiku-T1-size60,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1479.2867,1089.4483,540.7984,2083.6979
2026-04-01,haiku-T1-size80,haiku-only,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1598.3678,1089.4483,455.6707,2083.6979
2026-04-02,momentum-T1-size5,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1147.6426,1089.4483,777.8814,2083.6979
2026-04-02,momentum-T1-size10,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1173.2419,1089.4483,759.5811,2083.6979
2026-04-02,momentum-T1-size25,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1250.0399,1089.4483,704.6804,2083.6979
2026-04-02,momentum-T1-size50,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,91.9485,167.7507,159.9736,1378.0365,1089.4483,613.1793,2083.6979
2026-04-02,momentum-T2-size5,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,93.517,167.7507,159.9736,1147.6426,1089.4483,764.1985,2083.6979
2026-04-02,momentum-T2-size10,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,95.0117,167.7507,159.9736,1173.2419,1089.4483,732.859,2083.6979
2026-04-02,momentum-T2-size25,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,99.053,167.7507,159.9736,1250.0399,1089.4483,642.7038,2083.6979
2026-04-02,momentum-T2-size50,combinator-standard,0,100.0,115.1689,86.8091,18400.7608,104.3125,167.7507,159.9736,1378.0365,1089.4483,505.3211,2083.6979
2026-04-02,momentum-T4-size5,combinator-standard,0,100.0,115.1689,85.6189,18697.1205,93.517,167.7507,159.9736,1162.912,1089.4483,751.2797,2083.6979
2026-04-02,momentum-T4-size10,combinator-standard,0,100.0,115.1689,84.4288,18969.1732,95.0117,167.7507,159.9736,1203.7807,1089.4483,708.081,2083.6979
2026-04-02,momentum-T4-size25,combinator-standard,0,100.0,115.1689,80.8583,19646.9785,99.053,167.7507,159.9736,1326.3868,1089.4483,588.3793,2083.6979
2026-04-02,momentum-T4-size50,combinator-standard,0,100.0,115.1689,74.9076,20360.4195,104.3125,167.7507,159.9736,1530.7303,1089.4483,419.8966,2083.6979
2026-04-02,momentum-T6-size5,combinator-standard,0,101.2242,115.1689,85.6189,18697.1205,93.517,167.7507,161.6609,1162.912,1089.4483,733.0004,2083.6979
2026-04-02,momentum-T6-size10,combinator-standard,0,102.3075,115.1689,84.4288,18969.1732,95.0117,167.7507,163.112,1203.7807,1089.4483,673.8358,2083.6979
